amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
13604458458,-7183223456157910193,1823093941224857655483672918974772,1613206211358835346,200884,25601009,15
7130708407,-3763940291548151143,1822909085704829886562623217583820,1613206211358835346,200882,25601011,12
84205700527,-44390458538286852213,1820737477449897233717036187907294,1620197336976127727,200858,25601012,11
55319871355,-29105307882409370882,1819314218683629304166053248532041,1620197336976127727,200842,25601013,49
9726498937,-5112676061483089788,1819064207206238547592836418201511,1620197336976127727,200840,25601014,60
38456680211,-20200770543140294757,1818076383133837381345275163844894,1620197336976127727,200829,25601016,18
800000000,-419996162699337127,1818055845188567199250743241243847,1620197336976127727,200828,25601018,134
24358876051,-12783751481110170260,1817430715695527989756848860297487,1620197336976127727,200822,25601022,226
13469467735,-7064738146443367027,1816866570632352757412289564013889,673183108730047169,200815,25601023,41
7383055355,-3869985144663822082,1816411104938111507024640060409760,673183108730047169,200810,25601027,54
-3312283716,1746427229072183296,1816616028561230241871423289418250,673183108730047169,200813,25601082,61
-6770271741,3570904351189021184,1817035034085923572314226089804498,673183108730047169,200817,25601083,32
294183,-154269294391446,1817035015929685591144432538914773,673183108730047169,200817,25601113,274
-6782524132,3578892938921488384,1817329719832066570034103663571495,1620197336976127727,200820,25601135,28
-12223550537,6451870885151638528,1817644271864559093540366069100488,1620197336976127727,200824,25601138,737
-1886650487,996016454099727104,1817692831267809721661212389487606,1620197336976127727,200824,25601139,239
-10635440914,5615747500069250048,1817966619262262135998966806361818,1620197336976127727,200827,25601140,15
-4746261100,2506676577702501385,1818088828808354004693167732592897,1620197336976127727,200829,25601141,185
1709516,-897509866731708,1818088784919837490841323114242095,1620197336976127727,200829,25601142,37
-7304237136,3858296914103920129,1818276890844133664253430261088256,1620197336976127727,200831,25601161,134
-10321726765,5453578538392967318,1818542772515379910155736420647129,1620197336976127727,200834,25601162,16
-25658826483,13563988168381956096,1819204065979402603146486764949630,1620197336976127727,200841,25601163,15
-5035570896,2663104567024308224,1819333901955541783093482131892071,1620197336976127727,200843,25601165,21
-9828216207,5198831007746821120,1819587363763625297186566704071527,1620197336976127727,200845,25601166,24
-25884284015,13698942161048599623,1820255236722718787169704213005884,1620197336976127727,200853,25601168,15
-16985383415,8994773318123842560,1820693764442722730909459846878832,1620197336976127727,200857,25601171,14
-2258743215,1196465716536269824,1820752096472244623888481619553521,1620197336976127727,200858,25601178,36
-199365897,105608458684637641,1820754279176794029087315767430426,3821892723611203311,200858,25601287,108
232881,-122623034034464,1820754273180488858874643336357418,1620197336976127727,200858,25601288,144
150407,-79196220934310,1820754269307768592336141759398209,1620197336976127727,200858,25601311,39
362781,-191021568699212,1820754259966753431258947216123334,1620197336976127727,200858,25601328,42
148909,-78407716861336,1820754256132591263423030033070446,1620197336976127727,200858,25601331,71
140586,-74025266944810,1820754252512732283398282170500178,1620197336976127727,200858,25601357,39
-20134304485,10668638984697882624,1821274387235869542661905252923826,1620197336976127727,200864,25601381,18
-1870194,991250000000000,1821274435562890922738032926094821,1620197336976127727,200864,25601384,35
-2500456620,1325351853604912640,1821339051257584782147036893061975,1620197336976127727,200865,25601387,33
-13577406359,7198263864036184064,1821689992646393565064962963672699,1620197336976127727,200868,25601388,12
-3803991202,2017239989010159616,1821788340389220943139695743100416,1620197336976127727,200869,25601389,150
249255,-131393927390024,1821788333964016312157315272153884,1620197336976127727,200869,25601463,107
-1909019584,1012426858429806668,1821837693433810108448590341102304,1620197336976127727,200870,25601583,260
-4996028164,2649846483770000000,1821966883030455830859334018030061,1620197336976127727,200871,25601585,74
-21056828636,11172475541780030138,1822511581607379897577391340677494,1620197336976127727,200877,25601588,61
