amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
-13550446,4000000000000000,1359190703119393916420299260048118,1461845555876233333,195011,21504549,49
-17368867581,5128218260562585549,1359467805177267872218947830243147,1461845555876233333,195015,21504552,35
-6141562734,1813818092686659604,1359565814407872918326267732671327,1461845555876233333,195016,21504552,142
-11038785,3260374419934417,1359565990581431706036450850360298,1461845555876233333,195016,21504561,173
-279422584,82529495044224479,1359570450043129723587480663409221,1461845555876233333,195016,21504572,153
-41204797434,12176066362929106808,1360228380902259608876482858130933,1461845555876233333,195026,21504573,12
-514795396,152197184452822800,1360236604841037493997142851545083,1461845555876233333,195026,21504575,108
-1386762833,410000000000000000,1360258759093831691218963681287827,1461845555876233333,195026,21504593,188
-84557248,25000000000000000,1360260109962904508122733244077018,1461845555876233333,195026,21504594,29
-3213050986,950000000000000000,1360311442987671550465976630066304,1461845555876233333,195027,21504596,140
-44055926,13026475953333288,1360312146870211276507224365855105,1461845555876233333,195027,21504604,357
-3288218400,972299930359797652,1360364684866428279705562844174044,1461845555876233333,195028,21504610,49
-212563897,62856031974818612,1360368081277213670620562786071694,1461845555876233333,195028,21504612,61
-2705313787,800000000000000000,1360411309087543811541188795325830,1461845555876233333,195029,21504664,441
-135261176,40000000000000000,1360413470478060318587220095788536,1461845555876233333,195029,21504672,68
-5258731,1555136477227987,1360413554509491162455889244099822,1461845555876233333,195029,21504679,460
-1281185903,378883997102405642,1360434027416445998022446676547170,1461845555876233333,195029,21504684,320
-202818292,59980323485254592,1360437268439004949375583875483411,1461845555876233333,195029,21504685,86
-50721055,15000000000000000,1360438078960448639517845613156926,1461845555876233333,195029,21504753,38
-10025000,2964747185805174,1360438239159859920524182479726874,1461845555876233333,195029,21504761,451
-52574202,15548063058791388,1360439079295761053655140021880964,1461845555876233333,195029,21504766,219
-6293179827,1861256032278282240,1360539651824184998944892546240641,1461845555876233333,195030,21504767,453
-15462184756,4574228231231609119,1360786819162168068925312542441472,1461845555876233333,195034,21504774,498
-877187500,259551039419772800,1360800843941046855010159604869277,1461845555876233333,195034,21504787,73
-615082591,182000000000000000,1360810678267896962069602021974593,1461845555876233333,195034,21504787,452
-15281326766,4522516259705961789,1361055051361758896636577182892721,1461845555876233333,195038,21504788,127
-12342049228,3653821489925331183,1361252484739692253037855869239296,1461845555876233333,195041,21504789,124
-14884974996,4408056370639509440,1361490673020585470638993763932468,1461845555876233333,195044,21504811,179
-7151994941,2118550048564701859,1361605148370178302849086996047573,1461845555876233333,195046,21504812,408
-1503750000,445483232192259816,1361629219951011384268029982271729,1461845555876233333,195046,21504820,210
-11765521004,3486058246628948991,1361817588281867759050954387750912,1461845555876233333,195049,21504821,30
100000000,-29455972082895137,1361815991846092571843081005566329,1461845555876233333,195049,21504824,35
-11926809336,3534823379187413326,1362006995189325148470939609989120,1461845555876233333,195052,21504942,149
-529345427,156908409286706474,1362015473698019960808007931262144,1461845555876233333,195052,21504943,95
-10794066509,3200000000000000000,1362188384939340524490511968278689,1461845555876233333,195055,21504944,200
-25441153089,7545491486888991552,1362608256882461389284505815089152,1267388645330800493,195061,21504984,20
-2508689,744276911985101,1362608303269802224747184561807998,1267388645330800493,195061,21504995,84
-3370639,1000000000000000,1362608365595181513674203775850483,1267388645330800493,195061,21504996,221
-20046869,5947500000000000,1362608736275374834567650551368167,1267388645330800493,195061,21505066,266
-53458264,15860000000000000,1362609724755890356950175286081992,1267388645330800493,195061,21505112,104
671773874,-198106224223600412,1362597340556448554585765400881667,1267388514020120455,195061,21505401,466
3184638,-939141662359930,1362597281847956702033210045479669,1267388514020120455,195061,21505445,54
916250000,-270196445481352872,1362580391077954794520687935956822,1267388514020120455,195060,21505476,179
10821010,-3191008462944792,1362580191598683608251094241145691,1267388514020120455,195060,21505517,35
3184638,-939118023389663,1362580132891669496862561986195692,1267388514020120455,195060,21505528,497
500000000,-147444019651842453,1362570915734798097990760472966213,1267388514020120455,195060,21505955,77
3218278,-949025179221832,1362570856408458701859444995804761,1267388514020120455,195060,21506094,342
-1132610,336004115325671,1362570877350044801872810328214985,1267388514020120455,195060,21506145,22
-765995,227242870474247,1362570891513044362274500380686174,1267388514020120455,195060,21506316,69
-6682658,1982500000000000,1362571015073121604294840449365922,1267388514020120455,195060,21506340,654
12108977081,-3570228639049730095,1362370318968524907013490553887303,1461845424565553295,195057,21506475,361
9215853,-2716825898831192,1362370171723734029393853921363159,1461845424565553295,195057,21506481,417
2681573899,-790500847083065616,1362327278070895965019830547420377,1460121146986627056,195057,21506517,260
30112151232,-8873340796039031071,1361845798511419746545502645373706,1460121146986627056,195050,21506528,123
36525997178,-10754935226395361246,1361262221074913348117668199323279,1460121146986627056,195041,21506530,8
-850211986,251744983026755834,1361275835173765727243043595616444,1460651693933988975,195041,21506559,490
375000000,-110371671301520764,1361269848431856507204617608407170,1460651693933988975,195041,21506612,66
5903509,-1737539178189627,1361269754184859118153912990495906,1460651693933988975,195041,21506669,115
1244871182,-366389023104395458,1361249880638560222431210931641078,1460651693933988975,195041,21506702,24
10348153465,-3045242335950486241,1361084701660101510758145665097991,1460651693933988975,195038,21506718,309
5788176,-1703130628587610,1361084609279480733647297425904765,1460651693933988975,195038,21506719,76
37567115976,-11048996120287466409,1360485293464579023755189669593088,1460651693933988975,195030,21506723,11
41248312192,-12120483905629273818,1359827858380900464444383214794844,1460651693933988975,195020,21506749,108
56619979,-16629273439773199,1359826956381618875255004230986172,1460651693933988975,195020,21506812,294
253127943,-74343342771777612,1359822923875808326935819852567330,1460651693933988975,195020,21507147,204
18756829,-5508838227196404,1359822625067316102756587512640093,1460651693933988975,195020,21507147,235
-390789968,115466393511430695,1359828869366115992856831637720601,1460651693933988975,195020,21507192,10
